id,der_id,scenario,date,value
370,3,3,2037-12-12 00:00:00,404.466207853967
371,3,3,2037-11-21 00:00:00,434.25436382375244
372,3,3,2037-11-28 00:00:00,432.26623000323815
373,3,4,2037-06-20 00:00:00,469.2811037930756
374,3,4,2037-07-11 00:00:00,511.872891596214
375,3,4,2037-01-24 00:00:00,503.441650383165
376,3,4,2037-09-05 00:00:00,502.443030521184
377,3,4,2037-06-20 00:00:00,469.2811037930756
378,3,4,2037-07-11 00:00:00,511.872891596214
379,3,4,2037-01-24 00:00:00,503.441650383165
380,3,4,2037-09-05 00:00:00,502.443030521184
381,3,4,2037-06-20 00:00:00,469.2811037930756
382,3,4,2037-07-11 00:00:00,511.872891596214
383,3,4,2037-01-24 00:00:00,503.441650383165
384,3,4,2037-09-05 00:00:00,502.443030521184
385,4,3,2022-08-08 00:00:00,2.219468558255916
386,4,3,2022-09-12 00:00:00,1.95551726712503
387,4,3,2022-08-29 00:00:00,1.8745396723736583
388,4,3,2022-05-02 00:00:00,1.7995452276166553
389,4,1,2027-11-14 00:00:00,0
390,4,1,2027-04-04 00:00:00,0
391,4,1,2027-07-18 00:00:00,0
392,4,1,2027-10-17 00:00:00,0
393,4,2,2027-07-04 00:00:00,7.6748515101255625
394,4,2,2027-06-06 00:00:00,6.44141879609061
395,4,2,2027-08-08 00:00:00,5.844012621835541
396,4,2,2027-06-06 00:00:00,6.44141879609061
397,4,3,2027-09-12 00:00:00,11.78994768851865
398,4,3,2027-05-16 00:00:00,12.687028368004894
399,4,3,2027-11-14 00:00:00,12.880251364594505
400,4,3,2027-03-14 00:00:00,14.363097644195605
401,4,4,2027-09-19 00:00:00,12.071364457539348
402,4,4,2027-02-28 00:00:00,13.999123833779409
403,4,4,2027-02-07 00:00:00,12.500934819692546
404,4,4,2027-03-14 00:00:00,14.363097644195605
405,4,1,2032-03-06 00:00:00,0
406,4,1,2032-03-20 00:00:00,0
407,4,1,2032-07-24 00:00:00,0
408,4,1,2032-11-27 00:00:00,0
409,4,2,2032-10-09 00:00:00,12.620397543434544
410,4,2,2032-08-07 00:00:00,12.778887458999247
411,4,2,2032-09-11 00:00:00,11.445234732737795
412,4,2,2032-06-19 00:00:00,13.08004547805495
413,4,3,2032-03-27 00:00:00,25.34504983593583
414,4,3,2032-07-17 00:00:00,27.349171716948874
415,4,3,2032-10-09 00:00:00,25.24079507904039
416,4,3,2032-05-15 00:00:00,29.35363471175502
417,4,2,2032-10-09 00:00:00,12.620397543434544
418,4,2,2032-08-07 00:00:00,12.778887458999247
419,4,2,2032-09-11 00:00:00,11.445234732737795
420,4,2,2032-06-19 00:00:00,13.08004547805495
421,4,3,2032-03-27 00:00:00,25.34504983593583
422,4,3,2032-07-17 00:00:00,27.349171716948874
423,4,3,2032-10-09 00:00:00,25.24079507904039
424,4,3,2032-05-15 00:00:00,29.35363471175502
425,4,4,2032-02-14 00:00:00,31.285962778975737
426,4,4,2032-11-27 00:00:00,27.484423013499153
427,4,4,2032-09-18 00:00:00,29.03331144968948
428,4,4,2032-11-27 00:00:00,27.484423013499153
429,4,3,2032-03-27 00:00:00,25.34504983593583
430,4,3,2032-07-17 00:00:00,27.349171716948874
431,4,3,2032-10-09 00:00:00,25.24079507904039
432,4,3,2032-05-15 00:00:00,29.35363471175502
433,4,4,2032-02-14 00:00:00,31.285962778975737
434,4,4,2032-11-27 00:00:00,27.484423013499153
435,4,4,2032-09-18 00:00:00,29.03331144968948
436,4,4,2032-11-27 00:00:00,27.484423013499153
437,4,4,2032-02-14 00:00:00,31.285962778975737
438,4,4,2032-11-27 00:00:00,27.484423013499153
439,4,4,2032-09-18 00:00:00,29.03331144968948
440,4,4,2032-11-27 00:00:00,27.484423013499153
441,4,1,2037-09-26 00:00:00,0
442,4,1,2037-10-24 00:00:00,0
443,4,1,2037-12-19 00:00:00,0
444,4,1,2037-09-26 00:00:00,0
445,4,2,2037-01-31 00:00:00,23.153512977267386
446,4,2,2037-09-26 00:00:00,22.673200604895978
447,4,2,2037-10-10 00:00:00,22.30551710148014
448,4,2,2037-06-13 00:00:00,24.026427570293812
449,4,3,2037-03-21 00:00:00,52.62469445052906
450,4,3,2037-12-12 00:00:00,53.78263971939241
451,4,3,2037-11-21 00:00:00,59.69489174645694
452,4,3,2037-11-28 00:00:00,54.912576022740986
453,4,2,2037-01-31 00:00:00,23.153512977267386
454,4,2,2037-09-26 00:00:00,22.673200604895978
455,4,2,2037-10-10 00:00:00,22.30551710148014
456,4,2,2037-06-13 00:00:00,24.026427570293812
457,4,3,2037-03-21 00:00:00,52.62469445052906
458,4,3,2037-12-12 00:00:00,53.78263971939241
459,4,3,2037-11-21 00:00:00,59.69489174645694
460,4,3,2037-11-28 00:00:00,54.912576022740986
461,4,4,2037-06-20 00:00:00,62.03603889107795
462,4,4,2037-07-11 00:00:00,68.95352975943311
463,4,4,2037-01-24 00:00:00,56.09725279505025
464,4,4,2037-09-05 00:00:00,56.603866863971064
465,4,3,2037-03-21 00:00:00,52.62469445052906
466,4,3,2037-12-12 00:00:00,53.78263971939241
467,4,3,2037-11-21 00:00:00,59.69489174645694
468,4,3,2037-11-28 00:00:00,54.912576022740986
469,4,4,2037-06-20 00:00:00,62.03603889107795
470,4,4,2037-07-11 00:00:00,68.95352975943311
471,4,4,2037-01-24 00:00:00,56.09725279505025
472,4,4,2037-09-05 00:00:00,56.603866863971064
473,4,2,2037-01-31 00:00:00,23.153512977267386
474,4,2,2037-09-26 00:00:00,22.673200604895978
475,4,2,2037-10-10 00:00:00,22.30551710148014
476,4,2,2037-06-13 00:00:00,24.026427570293812
477,4,3,2037-03-21 00:00:00,52.62469445052906
478,4,3,2037-12-12 00:00:00,53.78263971939241
479,4,3,2037-11-21 00:00:00,59.69489174645694
480,4,3,2037-11-28 00:00:00,54.912576022740986
481,4,4,2037-06-20 00:00:00,62.03603889107795
482,4,4,2037-07-11 00:00:00,68.95352975943311
483,4,4,2037-01-24 00:00:00,56.09725279505025
484,4,4,2037-09-05 00:00:00,56.603866863971064
485,4,3,2037-03-21 00:00:00,52.62469445052906
486,4,3,2037-12-12 00:00:00,53.78263971939241
487,4,3,2037-11-21 00:00:00,59.69489174645694
488,4,3,2037-11-28 00:00:00,54.912576022740986
489,4,4,2037-06-20 00:00:00,62.03603889107795
490,4,4,2037-07-11 00:00:00,68.95352975943311
491,4,4,2037-01-24 00:00:00,56.09725279505025
492,4,4,2037-09-05 00:00:00,56.603866863971064
493,4,4,2037-06-20 00:00:00,62.03603889107795
494,4,4,2037-07-11 00:00:00,68.95352975943311
495,4,4,2037-01-24 00:00:00,56.09725279505025
496,4,4,2037-09-05 00:00:00,56.603866863971064
497,4,3,2037-03-21 00:00:00,52.62469445052906
498,4,3,2037-12-12 00:00:00,53.78263971939241
499,4,3,2037-11-21 00:00:00,59.69489174645694
500,4,3,2037-11-28 00:00:00,54.912576022740986
501,4,4,2037-06-20 00:00:00,62.03603889107795
502,4,4,2037-07-11 00:00:00,68.95352975943311
503,4,4,2037-01-24 00:00:00,56.09725279505025
504,4,4,2037-09-05 00:00:00,56.603866863971064
505,4,4,2037-06-20 00:00:00,62.03603889107795
506,4,4,2037-07-11 00:00:00,68.95352975943311
507,4,4,2037-01-24 00:00:00,56.09725279505025
508,4,4,2037-09-05 00:00:00,56.603866863971064
509,4,4,2037-06-20 00:00:00,62.03603889107795
510,4,4,2037-07-11 00:00:00,68.95352975943311
511,4,4,2037-01-24 00:00:00,56.09725279505025
512,4,4,2037-09-05 00:00:00,56.603866863971064
513,5,3,2022-08-08 00:00:00,2.8262609007882658
514,5,3,2022-09-12 00:00:00,2.3941210184363646
515,5,3,2022-08-29 00:00:00,2.76113779912542
516,5,3,2022-05-02 00:00:00,2.2686689909682305
517,5,1,2027-11-14 00:00:00,0
518,5,1,2027-04-04 00:00:00,0
519,5,1,2027-07-18 00:00:00,0
520,5,1,2027-10-17 00:00:00,0
521,5,2,2027-07-04 00:00:00,10.624348227945275
522,5,2,2027-06-06 00:00:00,8.882769100017581
523,5,2,2027-08-08 00:00:00,9.361203793214841
524,5,2,2027-06-06 00:00:00,8.882769100017581
525,5,3,2027-09-12 00:00:00,18.166758717355215
526,5,3,2027-05-16 00:00:00,16.796121934327843
527,5,3,2027-11-14 00:00:00,17.370264810302487
528,5,3,2027-03-14 00:00:00,18.641287338137914
529,5,4,2027-09-19 00:00:00,18.275181903583373
530,5,4,2027-02-28 00:00:00,20.015420259097006
531,5,4,2027-02-07 00:00:00,18.17849803804717
532,5,4,2027-03-14 00:00:00,18.641287338137914
533,5,1,2032-03-06 00:00:00,0
534,5,1,2032-03-20 00:00:00,0
535,5,1,2032-07-24 00:00:00,0
536,5,1,2032-11-27 00:00:00,0
537,5,2,2032-10-09 00:00:00,13.219919866027874
538,5,2,2032-08-07 00:00:00,15.37861691495019
539,5,2,2032-09-11 00:00:00,14.280302560310938
540,5,2,2032-06-19 00:00:00,19.23841975576124
541,5,3,2032-03-27 00:00:00,32.963407589302626
542,5,3,2032-07-17 00:00:00,32.40541184103273
543,5,3,2032-10-09 00:00:00,26.43983972385515
544,5,3,2032-05-15 00:00:00,37.97594613580074
545,5,2,2032-10-09 00:00:00,13.219919866027874
546,5,2,2032-08-07 00:00:00,15.37861691495019
547,5,2,2032-09-11 00:00:00,14.280302560310938
548,5,2,2032-06-19 00:00:00,19.23841975576124
549,5,3,2032-03-27 00:00:00,32.963407589302626
550,5,3,2032-07-17 00:00:00,32.40541184103273
551,5,3,2032-10-09 00:00:00,26.43983972385515
552,5,3,2032-05-15 00:00:00,37.97594613580074
553,5,4,2032-02-14 00:00:00,37.86423007890538
554,5,4,2032-11-27 00:00:00,29.235742173825248
555,5,4,2032-09-18 00:00:00,31.356709392768085
556,5,4,2032-11-27 00:00:00,29.235742173825248
557,5,3,2032-03-27 00:00:00,32.963407589302626
558,5,3,2032-07-17 00:00:00,32.40541184103273
559,5,3,2032-10-09 00:00:00,26.43983972385515
560,5,3,2032-05-15 00:00:00,37.97594613580074
561,5,4,2032-02-14 00:00:00,37.86423007890538
562,5,4,2032-11-27 00:00:00,29.235742173825248
563,5,4,2032-09-18 00:00:00,31.356709392768085
564,5,4,2032-11-27 00:00:00,29.235742173825248
565,5,4,2032-02-14 00:00:00,37.86423007890538
566,5,4,2032-11-27 00:00:00,29.235742173825248
567,5,4,2032-09-18 00:00:00,31.356709392768085
568,5,4,2032-11-27 00:00:00,29.235742173825248
569,5,1,2037-09-26 00:00:00,0
570,5,1,2037-10-24 00:00:00,0
571,5,1,2037-12-19 00:00:00,0
572,5,1,2037-09-26 00:00:00,0
573,5,2,2037-01-31 00:00:00,26.348226135606193
574,5,2,2037-09-26 00:00:00,27.58418030101438
575,5,2,2037-10-10 00:00:00,26.96706412175849
576,5,2,2037-06-13 00:00:00,33.26677944534056
577,5,3,2037-03-21 00:00:00,63.28602661510559
578,5,3,2037-12-12 00:00:00,61.089296932540805
579,5,3,2037-11-21 00:00:00,58.50081502932093
580,5,3,2037-11-28 00:00:00,58.364005594850234
581,5,2,2037-01-31 00:00:00,26.348226135606193
582,5,2,2037-09-26 00:00:00,27.58418030101438
583,5,2,2037-10-10 00:00:00,26.96706412175849
584,5,2,2037-06-13 00:00:00,33.26677944534056
585,5,3,2037-03-21 00:00:00,63.28602661510559
586,5,3,2037-12-12 00:00:00,61.089296932540805
587,5,3,2037-11-21 00:00:00,58.50081502932093
588,5,3,2037-11-28 00:00:00,58.364005594850234
589,5,4,2037-06-20 00:00:00,75.06564879337655
590,5,4,2037-07-11 00:00:00,81.40085659971413
591,5,4,2037-01-24 00:00:00,61.63790404973377
592,5,4,2037-09-05 00:00:00,72.51412324877411
593,5,3,2037-03-21 00:00:00,63.28602661510559
594,5,3,2037-12-12 00:00:00,61.089296932540805
595,5,3,2037-11-21 00:00:00,58.50081502932093
596,5,3,2037-11-28 00:00:00,58.364005594850234
597,5,4,2037-06-20 00:00:00,75.06564879337655
598,5,4,2037-07-11 00:00:00,81.40085659971413
599,5,4,2037-01-24 00:00:00,61.63790404973377
600,5,4,2037-09-05 00:00:00,72.51412324877411
601,5,2,2037-01-31 00:00:00,26.348226135606193
602,5,2,2037-09-26 00:00:00,27.58418030101438
603,5,2,2037-10-10 00:00:00,26.96706412175849
604,5,2,2037-06-13 00:00:00,33.26677944534056
605,5,3,2037-03-21 00:00:00,63.28602661510559
606,5,3,2037-12-12 00:00:00,61.089296932540805
607,5,3,2037-11-21 00:00:00,58.50081502932093
608,5,3,2037-11-28 00:00:00,58.364005594850234
609,5,4,2037-06-20 00:00:00,75.06564879337655
610,5,4,2037-07-11 00:00:00,81.40085659971413
611,5,4,2037-01-24 00:00:00,61.63790404973377
612,5,4,2037-09-05 00:00:00,72.51412324877411
613,5,3,2037-03-21 00:00:00,63.28602661510559
614,5,3,2037-12-12 00:00:00,61.089296932540805
615,5,3,2037-11-21 00:00:00,58.50081502932093
616,5,3,2037-11-28 00:00:00,58.364005594850234
617,5,4,2037-06-20 00:00:00,75.06564879337655
618,5,4,2037-07-11 00:00:00,81.40085659971413
619,5,4,2037-01-24 00:00:00,61.63790404973377
620,5,4,2037-09-05 00:00:00,72.51412324877411
621,5,4,2037-06-20 00:00:00,75.06564879337655
622,5,4,2037-07-11 00:00:00,81.40085659971413
623,5,4,2037-01-24 00:00:00,61.63790404973377
624,5,4,2037-09-05 00:00:00,72.51412324877411
625,5,3,2037-03-21 00:00:00,63.28602661510559
626,5,3,2037-12-12 00:00:00,61.089296932540805
627,5,3,2037-11-21 00:00:00,58.50081502932093
628,5,3,2037-11-28 00:00:00,58.364005594850234
629,5,4,2037-06-20 00:00:00,75.06564879337655
630,5,4,2037-07-11 00:00:00,81.40085659971413
631,5,4,2037-01-24 00:00:00,61.63790404973377
632,5,4,2037-09-05 00:00:00,72.51412324877411
633,5,4,2037-06-20 00:00:00,75.06564879337655
634,5,4,2037-07-11 00:00:00,81.40085659971413
635,5,4,2037-01-24 00:00:00,61.63790404973377
636,5,4,2037-09-05 00:00:00,72.51412324877411
637,5,4,2037-06-20 00:00:00,75.06564879337655
638,5,4,2037-07-11 00:00:00,81.40085659971413
639,5,4,2037-01-24 00:00:00,61.63790404973377
640,5,4,2037-09-05 00:00:00,72.51412324877411
641,6,3,2022-08-08 00:00:00,23.041065930038425
642,6,3,2022-09-12 00:00:00,21.059625128455036
643,6,3,2022-08-29 00:00:00,20.57775429614994
644,6,3,2022-05-02 00:00:00,19.884958689905435
645,6,1,2027-11-14 00:00:00,0
646,6,1,2027-04-04 00:00:00,0
647,6,1,2027-07-18 00:00:00,0
648,6,1,2027-10-17 00:00:00,0
649,6,2,2027-07-04 00:00:00,84.09231760959214
650,6,2,2027-06-06 00:00:00,69.1068463014814
651,6,2,2027-08-08 00:00:00,64.7472885695921
652,6,2,2027-06-06 00:00:00,69.1068463014814
653,6,3,2027-09-12 00:00:00,118.16998985420507
654,6,3,2027-05-16 00:00:00,119.67387908553445
655,6,3,2027-11-14 00:00:00,145.81460914928076
656,6,3,2027-03-14 00:00:00,154.3484854026782
657,6,4,2027-09-19 00:00:00,125.50952577288557
658,6,4,2027-02-28 00:00:00,161.05297811433766
659,6,4,2027-02-07 00:00:00,149.7471461672932
660,6,4,2027-03-14 00:00:00,154.3484854026782
661,6,1,2032-03-06 00:00:00,0
662,6,1,2032-03-20 00:00:00,0
663,6,1,2032-07-24 00:00:00,0
664,6,1,2032-11-27 00:00:00,0
665,6,2,2032-10-09 00:00:00,128.896065802393
666,6,2,2032-08-07 00:00:00,139.81616133152525
667,6,2,2032-09-11 00:00:00,125.96996943772363
668,6,2,2032-06-19 00:00:00,136.8776989470246
669,6,3,2032-03-27 00:00:00,251.34910004558765
670,6,3,2032-07-17 00:00:00,292.9901936279009
671,6,3,2032-10-09 00:00:00,257.7921315248291
672,6,3,2032-05-15 00:00:00,256.86266479035623
673,6,2,2032-10-09 00:00:00,128.896065802393
674,6,2,2032-08-07 00:00:00,139.81616133152525
675,6,2,2032-09-11 00:00:00,125.96996943772363
676,6,2,2032-06-19 00:00:00,136.8776989470246
677,6,3,2032-03-27 00:00:00,251.34910004558765
678,6,3,2032-07-17 00:00:00,292.9901936279009
679,6,3,2032-10-09 00:00:00,257.7921315248291
680,6,3,2032-05-15 00:00:00,256.86266479035623
681,6,4,2032-02-14 00:00:00,306.0327755863821
682,6,4,2032-11-27 00:00:00,291.9145847813607
683,6,4,2032-09-18 00:00:00,281.6042427349192
684,6,4,2032-11-27 00:00:00,291.9145847813607
685,6,3,2032-03-27 00:00:00,251.34910004558765
686,6,3,2032-07-17 00:00:00,292.9901936279009
687,6,3,2032-10-09 00:00:00,257.7921315248291
688,6,3,2032-05-15 00:00:00,256.86266479035623
689,6,4,2032-02-14 00:00:00,306.0327755863821
690,6,4,2032-11-27 00:00:00,291.9145847813607
691,6,4,2032-09-18 00:00:00,281.6042427349192
692,6,4,2032-11-27 00:00:00,291.9145847813607
693,6,4,2032-02-14 00:00:00,306.0327755863821
694,6,4,2032-11-27 00:00:00,291.9145847813607
695,6,4,2032-09-18 00:00:00,281.6042427349192
696,6,4,2032-11-27 00:00:00,291.9145847813607
697,6,1,2037-09-26 00:00:00,0
698,6,1,2037-10-24 00:00:00,0
699,6,1,2037-12-19 00:00:00,0
700,6,1,2037-09-26 00:00:00,0
701,6,2,2037-01-31 00:00:00,203.78109719581244
702,6,2,2037-09-26 00:00:00,214.534921787967
703,6,2,2037-10-10 00:00:00,223.224846021683
704,6,2,2037-06-13 00:00:00,224.75339152499643
705,6,3,2037-03-21 00:00:00,453.4107948289587
706,6,3,2037-12-12 00:00:00,477.7113507992283
707,6,3,2037-11-21 00:00:00,553.94191931664
708,6,3,2037-11-28 00:00:00,498.1621543008721
709,6,2,2037-01-31 00:00:00,203.78109719581244
710,6,2,2037-09-26 00:00:00,214.534921787967
711,6,2,2037-10-10 00:00:00,223.224846021683
712,6,2,2037-06-13 00:00:00,224.75339152499643
713,6,3,2037-03-21 00:00:00,453.4107948289587
714,6,3,2037-12-12 00:00:00,477.7113507992283
715,6,3,2037-11-21 00:00:00,553.94191931664
716,6,3,2037-11-28 00:00:00,498.1621543008721
717,6,4,2037-06-20 00:00:00,508.16990985860974
718,6,4,2037-07-11 00:00:00,575.5851042250752
719,6,4,2037-01-24 00:00:00,500.33366254895634
720,6,4,2037-09-05 00:00:00,508.96247189991914
721,6,3,2037-03-21 00:00:00,453.4107948289587
722,6,3,2037-12-12 00:00:00,477.7113507992283
723,6,3,2037-11-21 00:00:00,553.94191931664
724,6,3,2037-11-28 00:00:00,498.1621543008721
725,6,4,2037-06-20 00:00:00,508.16990985860974
726,6,4,2037-07-11 00:00:00,575.5851042250752
727,6,4,2037-01-24 00:00:00,500.33366254895634
728,6,4,2037-09-05 00:00:00,508.96247189991914
729,6,2,2037-01-31 00:00:00,203.78109719581244
730,6,2,2037-09-26 00:00:00,214.534921787967
731,6,2,2037-10-10 00:00:00,223.224846021683
732,6,2,2037-06-13 00:00:00,224.75339152499643
733,6,3,2037-03-21 00:00:00,453.4107948289587
734,6,3,2037-12-12 00:00:00,477.7113507992283
735,6,3,2037-11-21 00:00:00,553.94191931664
736,6,3,2037-11-28 00:00:00,498.1621543008721
737,6,4,2037-06-20 00:00:00,508.16990985860974
738,6,4,2037-07-11 00:00:00,575.5851042250752
739,6,4,2037-01-24 00:00:00,500.33366254895634
740,6,4,2037-09-05 00:00:00,508.96247189991914
741,6,3,2037-03-21 00:00:00,453.4107948289587
742,6,3,2037-12-12 00:00:00,477.7113507992283
743,6,3,2037-11-21 00:00:00,553.94191931664
744,6,3,2037-11-28 00:00:00,498.1621543008721
745,6,4,2037-06-20 00:00:00,508.16990985860974
746,6,4,2037-07-11 00:00:00,575.5851042250752
747,6,4,2037-01-24 00:00:00,500.33366254895634
748,6,4,2037-09-05 00:00:00,508.96247189991914
749,6,4,2037-06-20 00:00:00,508.16990985860974
750,6,4,2037-07-11 00:00:00,575.5851042250752
751,6,4,2037-01-24 00:00:00,500.33366254895634
752,6,4,2037-09-05 00:00:00,508.96247189991914
753,6,3,2037-03-21 00:00:00,453.4107948289587
754,6,3,2037-12-12 00:00:00,477.7113507992283
755,6,3,2037-11-21 00:00:00,553.94191931664
756,6,3,2037-11-28 00:00:00,498.1621543008721
757,6,4,2037-06-20 00:00:00,508.16990985860974
758,6,4,2037-07-11 00:00:00,575.5851042250752
759,6,4,2037-01-24 00:00:00,500.33366254895634
760,6,4,2037-09-05 00:00:00,508.96247189991914
761,6,4,2037-06-20 00:00:00,508.16990985860974
762,6,4,2037-07-11 00:00:00,575.5851042250752
763,6,4,2037-01-24 00:00:00,500.33366254895634
764,6,4,2037-09-05 00:00:00,508.96247189991914
765,6,4,2037-06-20 00:00:00,508.16990985860974
766,6,4,2037-07-11 00:00:00,575.5851042250752
767,6,4,2037-01-24 00:00:00,500.33366254895634
768,6,4,2037-09-05 00:00:00,508.96247189991914
769,7,3,2022-08-08 00:00:00,3.92138920492997
770,7,3,2022-09-12 00:00:00,3.5268876156460935
771,7,3,2022-08-29 00:00:00,3.416767858853184
772,7,3,2022-05-02 00:00:00,3.227936196961942
773,7,1,2027-11-14 00:00:00,0
774,7,1,2027-04-04 00:00:00,0
775,7,1,2027-07-18 00:00:00,0
776,7,1,2027-10-17 00:00:00,0
777,7,2,2027-07-04 00:00:00,14.276298809695827
778,7,2,2027-06-06 00:00:00,12.031155354083188
779,7,2,2027-08-08 00:00:00,12.065775824779632
780,7,2,2027-06-06 00:00:00,12.031155354083188
781,7,3,2027-09-12 00:00:00,23.73072400810136
782,7,3,2027-05-16 00:00:00,22.33785016989721
783,7,3,2027-11-14 00:00:00,21.44767418696405
784,7,3,2027-03-14 00:00:00,24.839577087629127
785,7,4,2027-09-19 00:00:00,24.443472925482496
786,7,4,2027-02-28 00:00:00,27.5052496605656
787,7,4,2027-02-07 00:00:00,26.360469015513548
788,7,4,2027-03-14 00:00:00,24.839577087629127
789,7,1,2032-03-06 00:00:00,0
790,7,1,2032-03-20 00:00:00,0
791,7,1,2032-07-24 00:00:00,0
792,7,1,2032-11-27 00:00:00,0
793,7,2,2032-10-09 00:00:00,19.418693720470397
794,7,2,2032-08-07 00:00:00,23.003276087061096
795,7,2,2032-09-11 00:00:00,20.15870059914028
796,7,2,2032-06-19 00:00:00,24.763481133277875
797,7,3,2032-03-27 00:00:00,40.77648521852941
798,7,3,2032-07-17 00:00:00,48.83529374430529
799,7,3,2032-10-09 00:00:00,38.83738742889497
800,7,3,2032-05-15 00:00:00,45.35637540641146
801,7,2,2032-10-09 00:00:00,19.418693720470397
802,7,2,2032-08-07 00:00:00,23.003276087061096
803,7,2,2032-09-11 00:00:00,20.15870059914028
804,7,2,2032-06-19 00:00:00,24.763481133277875
805,7,3,2032-03-27 00:00:00,40.77648521852941
806,7,3,2032-07-17 00:00:00,48.83529374430529
807,7,3,2032-10-09 00:00:00,38.83738742889497
808,7,3,2032-05-15 00:00:00,45.35637540641146
809,7,4,2032-02-14 00:00:00,54.62224733045029
810,7,4,2032-11-27 00:00:00,44.24776009263021
811,7,4,2032-09-18 00:00:00,46.411333649503625
812,7,4,2032-11-27 00:00:00,44.24776009263021
813,7,3,2032-03-27 00:00:00,40.77648521852941
814,7,3,2032-07-17 00:00:00,48.83529374430529
815,7,3,2032-10-09 00:00:00,38.83738742889497
816,7,3,2032-05-15 00:00:00,45.35637540641146
817,7,4,2032-02-14 00:00:00,54.62224733045029
818,7,4,2032-11-27 00:00:00,44.24776009263021
819,7,4,2032-09-18 00:00:00,46.411333649503625
820,7,4,2032-11-27 00:00:00,44.24776009263021
821,7,4,2032-02-14 00:00:00,54.62224733045029
822,7,4,2032-11-27 00:00:00,44.24776009263021
823,7,4,2032-09-18 00:00:00,46.411333649503625
824,7,4,2032-11-27 00:00:00,44.24776009263021
825,7,1,2037-09-26 00:00:00,0
826,7,1,2037-10-24 00:00:00,0
827,7,1,2037-12-19 00:00:00,0
828,7,1,2037-09-26 00:00:00,0
829,7,2,2037-01-31 00:00:00,37.262330948436286
830,7,2,2037-09-26 00:00:00,35.91188260372786
831,7,2,2037-10-10 00:00:00,37.59653148633783
832,7,2,2037-06-13 00:00:00,39.88992504475616
833,7,3,2037-03-21 00:00:00,79.99381935845896
834,7,3,2037-12-12 00:00:00,86.97613017163597
835,7,3,2037-11-21 00:00:00,76.46442051739108
836,7,3,2037-11-28 00:00:00,77.04412098630544
837,7,2,2037-01-31 00:00:00,37.262330948436286
838,7,2,2037-09-26 00:00:00,35.91188260372786
839,7,2,2037-10-10 00:00:00,37.59653148633783
840,7,2,2037-06-13 00:00:00,39.88992504475616
841,7,3,2037-03-21 00:00:00,79.99381935845896
842,7,3,2037-12-12 00:00:00,86.97613017163597
843,7,3,2037-11-21 00:00:00,76.46442051739108
844,7,3,2037-11-28 00:00:00,77.04412098630544
845,7,4,2037-06-20 00:00:00,101.71645218412847
846,7,4,2037-07-11 00:00:00,113.81176787961296
847,7,4,2037-01-24 00:00:00,85.88291715104279
848,7,4,2037-09-05 00:00:00,99.01429960505655
849,7,3,2037-03-21 00:00:00,79.99381935845896
850,7,3,2037-12-12 00:00:00,86.97613017163597
851,7,3,2037-11-21 00:00:00,76.46442051739108
852,7,3,2037-11-28 00:00:00,77.04412098630544
853,7,4,2037-06-20 00:00:00,101.71645218412847
854,7,4,2037-07-11 00:00:00,113.81176787961296
855,7,4,2037-01-24 00:00:00,85.88291715104279
856,7,4,2037-09-05 00:00:00,99.01429960505655
857,7,2,2037-01-31 00:00:00,37.262330948436286
858,7,2,2037-09-26 00:00:00,35.91188260372786
859,7,2,2037-10-10 00:00:00,37.59653148633783
860,7,2,2037-06-13 00:00:00,39.88992504475616
861,7,3,2037-03-21 00:00:00,79.99381935845896
862,7,3,2037-12-12 00:00:00,86.97613017163597
863,7,3,2037-11-21 00:00:00,76.46442051739108
864,7,3,2037-11-28 00:00:00,77.04412098630544
865,7,4,2037-06-20 00:00:00,101.71645218412847
866,7,4,2037-07-11 00:00:00,113.81176787961296
867,7,4,2037-01-24 00:00:00,85.88291715104279
868,7,4,2037-09-05 00:00:00,99.01429960505655
869,7,3,2037-03-21 00:00:00,79.99381935845896
870,7,3,2037-12-12 00:00:00,86.97613017163597
871,7,3,2037-11-21 00:00:00,76.46442051739108
872,7,3,2037-11-28 00:00:00,77.04412098630544
873,7,4,2037-06-20 00:00:00,101.71645218412847
874,7,4,2037-07-11 00:00:00,113.81176787961296
875,7,4,2037-01-24 00:00:00,85.88291715104279
876,7,4,2037-09-05 00:00:00,99.01429960505655
877,7,4,2037-06-20 00:00:00,101.71645218412847
878,7,4,2037-07-11 00:00:00,113.81176787961296
879,7,4,2037-01-24 00:00:00,85.88291715104279
880,7,4,2037-09-05 00:00:00,99.01429960505655
881,7,3,2037-03-21 00:00:00,79.99381935845896
882,7,3,2037-12-12 00:00:00,86.97613017163597
883,7,3,2037-11-21 00:00:00,76.46442051739108
884,7,3,2037-11-28 00:00:00,77.04412098630544
885,7,4,2037-06-20 00:00:00,101.71645218412847
886,7,4,2037-07-11 00:00:00,113.81176787961296
887,7,4,2037-01-24 00:00:00,85.88291715104279
888,7,4,2037-09-05 00:00:00,99.01429960505655
889,7,4,2037-06-20 00:00:00,101.71645218412847
890,7,4,2037-07-11 00:00:00,113.81176787961296
891,7,4,2037-01-24 00:00:00,85.88291715104279
892,7,4,2037-09-05 00:00:00,99.01429960505655
893,7,4,2037-06-20 00:00:00,101.71645218412847
894,7,4,2037-07-11 00:00:00,113.81176787961296
895,7,4,2037-01-24 00:00:00,85.88291715104279
896,7,4,2037-09-05 00:00:00,99.01429960505655
897,8,3,2022-08-08 00:00:00,19.882680807148958
898,8,3,2022-09-12 00:00:00,18.78695656507678
