id,ess_id,scenario,date,value
474,6,3,2038-07-01 00:00:00,400
475,6,3,2039-07-01 00:00:00,400
476,6,3,2040-07-01 00:00:00,400
477,6,3,2041-07-01 00:00:00,400
478,6,3,2042-07-01 00:00:00,400
479,6,3,2043-07-01 00:00:00,400
480,6,3,2044-07-01 00:00:00,400
481,6,3,2045-07-01 00:00:00,0
482,6,3,2046-07-01 00:00:00,0
483,6,3,2047-07-01 00:00:00,0
484,6,3,2048-07-01 00:00:00,0
485,6,3,2049-07-01 00:00:00,0
486,6,3,2050-07-01 00:00:00,0
487,7,1,2024-07-01 00:00:00,0
488,7,1,2025-07-01 00:00:00,0
489,7,1,2026-07-01 00:00:00,0
490,7,1,2027-07-01 00:00:00,0.00013012
491,7,1,2028-07-01 00:00:00,0.00013012
492,7,1,2029-07-01 00:00:00,0.00028468000000000005
493,7,1,2030-07-01 00:00:00,0.00028468000000000005
494,7,1,2031-07-01 00:00:00,0.000306
495,7,1,2032-07-01 00:00:00,0.00032104000000000003
496,7,1,2033-07-01 00:00:00,0.00036584
497,7,1,2034-07-01 00:00:00,0.00036584
498,7,1,2035-07-01 00:00:00,0.00036584
499,7,1,2036-07-01 00:00:00,0.0005735600000000001
500,7,1,2037-07-01 00:00:00,0.0008542000000000001
501,7,1,2038-07-01 00:00:00,0.0009024
502,7,1,2039-07-01 00:00:00,0.0009024
503,7,1,2040-07-01 00:00:00,0.0009024
504,7,1,2041-07-01 00:00:00,0.00091376
505,7,1,2042-07-01 00:00:00,0.00091376
506,7,1,2043-07-01 00:00:00,0.0009515200000000001
507,7,1,2044-07-01 00:00:00,0.0010382
508,7,1,2045-07-01 00:00:00,0.0012022
509,7,1,2046-07-01 00:00:00,272.61855552000003
510,7,1,2047-07-01 00:00:00,272.62632064
511,7,1,2048-07-01 00:00:00,272.62661176
512,7,1,2049-07-01 00:00:00,2357.80817084
513,7,1,2050-07-01 00:00:00,2357.80817084
514,7,2,2024-07-01 00:00:00,0
515,7,2,2025-07-01 00:00:00,0
516,7,2,2026-07-01 00:00:00,0
517,7,2,2027-07-01 00:00:00,0.00004528
518,7,2,2028-07-01 00:00:00,0.00004528
519,7,2,2029-07-01 00:00:00,0.00010152
520,7,2,2030-07-01 00:00:00,0.00012744
521,7,2,2031-07-01 00:00:00,0.00015096
522,7,2,2032-07-01 00:00:00,0.00015096
523,7,2,2033-07-01 00:00:00,0.00018488
524,7,2,2034-07-01 00:00:00,0.00063904
525,7,2,2035-07-01 00:00:00,0.00063904
526,7,2,2036-07-01 00:00:00,0.00063904
527,7,2,2037-07-01 00:00:00,0.00068176
528,7,2,2038-07-01 00:00:00,0.00069672
529,7,2,2039-07-01 00:00:00,0.00071336
530,7,2,2040-07-01 00:00:00,0.0007376
531,7,2,2041-07-01 00:00:00,0.00077664
532,7,2,2042-07-01 00:00:00,0.00080864
533,7,2,2043-07-01 00:00:00,0.00082968
534,7,2,2044-07-01 00:00:00,0.0009204
535,7,2,2045-07-01 00:00:00,0.00108856
536,7,2,2046-07-01 00:00:00,0.00108856
537,7,2,2047-07-01 00:00:00,0.00104328
538,7,2,2048-07-01 00:00:00,1875.92644072
539,7,2,2049-07-01 00:00:00,1875.9263844
540,7,2,2050-07-01 00:00:00,1875.92635848
541,7,3,2024-07-01 00:00:00,0
542,7,3,2025-07-01 00:00:00,0
543,7,3,2026-07-01 00:00:00,0
544,7,3,2027-07-01 00:00:00,0.0001552
545,7,3,2028-07-01 00:00:00,0.0001552
546,7,3,2029-07-01 00:00:00,0.0001552
547,7,3,2030-07-01 00:00:00,10012.36943368
548,7,3,2031-07-01 00:00:00,10012.36944504
549,7,3,2032-07-01 00:00:00,10012.36944504
550,7,3,2033-07-01 00:00:00,10012.36944504
551,7,3,2034-07-01 00:00:00,10012.36944504
552,7,3,2035-07-01 00:00:00,10012.36944504
553,7,3,2036-07-01 00:00:00,10012.36944504
554,7,3,2037-07-01 00:00:00,10012.36944504
555,7,3,2038-07-01 00:00:00,10012.36944504
556,7,3,2039-07-01 00:00:00,10012.36944504
557,7,3,2040-07-01 00:00:00,10012.36944504
558,7,3,2041-07-01 00:00:00,10012.36944504
559,7,3,2042-07-01 00:00:00,10012.36944504
560,7,3,2043-07-01 00:00:00,10012.36944504
561,7,3,2044-07-01 00:00:00,10012.36944504
562,7,3,2045-07-01 00:00:00,10012.36944504
563,7,3,2046-07-01 00:00:00,10012.36944504
564,7,3,2047-07-01 00:00:00,10012.36928984
565,7,3,2048-07-01 00:00:00,10012.36928984
566,7,3,2049-07-01 00:00:00,10012.36928984
567,7,3,2050-07-01 00:00:00,6692.9471024
568,8,1,2024-07-01 00:00:00,1258.12
569,8,1,2025-07-01 00:00:00,1842.12
570,8,1,2026-07-01 00:00:00,1842.12
571,8,1,2027-07-01 00:00:00,1842.12
572,8,1,2028-07-01 00:00:00,1842.12
573,8,1,2029-07-01 00:00:00,1842.12
574,8,1,2030-07-01 00:00:00,1842.12
575,8,1,2031-07-01 00:00:00,1842.12
576,8,1,2032-07-01 00:00:00,1842.12
577,8,1,2033-07-01 00:00:00,1842.12
578,8,1,2034-07-01 00:00:00,1842.12
579,8,1,2035-07-01 00:00:00,1842.12
580,8,1,2036-07-01 00:00:00,1842.12
581,8,1,2037-07-01 00:00:00,1842.12
582,8,1,2038-07-01 00:00:00,1642.1200000000001
583,8,1,2039-07-01 00:00:00,1642.1200000000001
584,8,1,2040-07-01 00:00:00,1642.1200000000001
585,8,1,2041-07-01 00:00:00,1642.1200000000001
586,8,1,2042-07-01 00:00:00,1642.1200000000001
587,8,1,2043-07-01 00:00:00,1642.1200000000001
588,8,1,2044-07-01 00:00:00,1342.12
589,8,1,2045-07-01 00:00:00,842.12
